Crop,Crop_Year,Season,State,Area,Annual_Rainfall,Fertilizer,Pesticide,Yield,Production,Fertilizer_per_ha,Rainfall_norm
Wheat,2017,Kharif,Karnataka,159.5319001928394,636.1371065574108,14012.965635088474,1132.098986363949,1303.35085245756,207.9260381105116,87.83801620960976,0.4240914043716072
Sugarcane,2011,Whole Year,Andhra Pradesh,146.2193686190631,1344.63624862266,8562.973902802883,700.712860987731,3426.935212323177,501.0843030443299,58.56251455381063,0.8964241657484401
Wheat,2016,Kharif,Punjab,609.9672185787039,836.3292971052867,180652.38810062298,12649.232267214044,6914.87522908016,4217.847210300803,296.16737194756877,0.5575528647368578
Cotton,2006,Rabi,Maharashtra,547.9870086320149,1388.9373873255481,298286.3175567075,20694.3267983304,7737.341969689008,4239.962880732821,544.3310021187258,0.925958258217032
Soybean,2015,Kharif,Punjab,38.85354290127161,1024.8961978918396,1111.121177766095,124.90841669085154,1056.5420597960992,41.05040224728562,28.597679768599168,0.683264131927893
Rice,2018,Rabi,Bihar,120.02398150989734,1707.047657811511,20369.341959967318,1494.8687812246085,10235.601709342156,1228.5176703047566,169.71060036270865,1.1380317718743407
Rice,2017,Rabi,Maharashtra,1097.366717665987,718.342855896632,105931.19781904892,8657.758941945118,2887.188516405779,3168.30458553114,96.53217663130542,0.47889523726442135
Sugarcane,2011,Rabi,Rajasthan,348.2184286937525,1697.443400590513,136753.10645315258,6385.951496616307,10871.75356048826,3785.744941978931,392.7221972890549,1.1316289337270087
Cotton,2009,Rabi,Madhya Pradesh,365.5360279703206,1492.564398253153,67206.90587959594,7198.485993458801,6935.97692629442,2535.3494557314557,183.85850022163274,0.9950429321687687
Potato,2018,Rabi,Karnataka,325.95981329815004,851.8215105996003,146219.81263391103,3280.7060469650833,6567.26201565392,2140.663500502584,448.582330301454,0.5678810070664002
Maize,2010,Kharif,Tamil Nadu,178.7533096181583,654.7502403988192,13366.61876857321,1012.1561452995355,868.7106754087325,155.2849083299366,74.7769022969485,0.43650016026587946
Cotton,2012,Rabi,Bihar,232.93108824894378,1917.4596254208668,35636.23246506649,2080.6224844477492,12000.0,2795.1730589873255,152.99045195281303,1.2783064169472445
Rice,2014,Whole Year,Andhra Pradesh,150.7045514091982,643.8171185672011,23336.59564810895,1876.038715161315,3549.716393486635,534.9584167102801,154.84997254492083,0.42921141237813404
Rice,2017,Whole Year,Madhya Pradesh,683.2646747026794,1187.8722603341066,66386.44199964768,3718.782929197148,4639.89267645415,3170.2747602327895,97.16065304932609,0.7919148402227377
Potato,2018,Rabi,Tamil Nadu,152.36303965577065,1205.4105873305277,27801.87139034977,2551.344129805267,9263.06293413609,1411.3484251676762,182.47123090456665,0.8036070582203518
Soybean,2016,Whole Year,Punjab,213.6741608300481,1054.5020005865451,99939.5477971882,2201.9824776266637,4256.13677061818,909.4264528397506,467.7193882917739,0.7030013337243635
Cotton,2008,Kharif,Madhya Pradesh,591.3481580693673,1401.6045477162513,588450.3989711456,35653.58819761057,11371.203470919676,6724.340227560346,995.0997410600174,0.9344030318108342
Cotton,2017,Kharif,Tamil Nadu,165.11622094084802,631.2431815095016,10965.624310027699,1130.8449199382087,1532.4443966528445,253.0314275772956,66.41155089151461,0.4208287876730011
Rice,2011,Rabi,Tamil Nadu,224.78310091310374,1919.8793515698558,206469.31614128753,9295.263432623691,12000.0,2697.397210957245,918.5268612390221,1.2799195677132371
Maize,2010,Rabi,Punjab,159.20018101756912,678.9666509398171,18216.684036539275,460.4282891412092,3659.456290848489,582.5861039289615,114.42627715686395,0.4526444339598781
Sugarcane,2020,Rabi,Tamil Nadu,219.8175956684918,985.2299771927694,84136.10715377434,5860.282417279853,5714.926125148436,1256.2413202531793,382.7541962594318,0.6568199847951796
Groundnut,2014,Whole Year,Uttar Pradesh,165.8051909819091,402.82039347196576,15807.481766847177,1859.8031225362845,606.631672168767,100.58268025961728,95.33767714529469,0.2685469289813105
Sugarcane,2006,Whole Year,Maharashtra,128.6340984777096,1520.7508976314086,7487.935239794851,197.80022018124666,1922.5623152462083,247.30707018891417,58.21112231056215,1.0138339317542724
Cotton,2019,Kharif,Uttar Pradesh,104.63273776807152,1899.649895465634,32693.540972921415,882.9103010718823,12000.0,1255.5928532168584,312.4599591897306,1.266433263643756
Sugarcane,2012,Whole Year,Punjab,198.95110391555784,1953.6638712618467,21365.161145241593,1698.7793539336733,7357.138796574365,1463.7108852384486,107.38900526186451,1.3024425808412312
Rice,2014,Kharif,Gujarat,830.3820144837323,1560.6244659686388,308936.9044032244,13904.252598840843,10395.067426791686,8631.877030553507,372.04190241921077,1.0404163106457591
Rice,2020,Whole Year,Madhya Pradesh,517.2035346457681,882.9860653703072,141629.31396532213,8642.663098025243,5225.3927586639575,2702.5916046934,273.83670929921976,0.5886573769135381
Potato,2013,Kharif,Rajasthan,36.78102137339509,1050.7737457755136,8621.76009479627,888.4785449132261,4224.230628980366,155.37151705067703,234.407848745404,0.700515830517009
Cotton,2009,Rabi,Andhra Pradesh,146.20658796200553,904.6929993150117,32798.85832688449,1308.1781486366651,2989.5626550116694,437.0937552878904,224.33228751229646,0.6031286662100078
Potato,2014,Whole Year,Andhra Pradesh,113.74893752730425,504.08219071489214,31909.32340697713,2933.423899715424,1837.0267259302323,208.95983828382626,280.52414467007776,0.3360547938099281
Cotton,2008,Kharif,Bihar,37.53268697896013,917.0336694630255,11630.209404333888,819.3314041621318,7899.283938731464,296.48135143033534,309.8688194334045,0.611355779642017
Groundnut,2010,Whole Year,Bihar,340.4724578413133,1458.9426660514935,25721.944974683884,2842.1660963633576,2398.42426772606,816.5974053789437,75.54779948359968,0.972628444034329
Groundnut,2020,Rabi,Punjab,218.0426175426175,659.8571907356226,52248.03692847874,6128.4961907040415,5038.563085477463,1098.6214838111132,239.6230494631014,0.43990479382374836
Soybean,2012,Kharif,Bihar,2772.5714547427947,200.0,1167351.1434468457,79958.97563487414,1504.1111305867153,4170.255585425639,421.03554858792205,0.13333333333333333
Cotton,2015,Whole Year,Andhra Pradesh,163.88674318391642,486.1485062930783,23667.182203401822,1857.0384913449154,3214.5926957955917,526.8291275767457,144.411816011513,0.3240990041953855
Maize,2019,Whole Year,Uttar Pradesh,96.4080131498058,1418.198062445542,9786.96979801609,925.6932379877238,3899.19156713726,375.9133118781808,101.51614454296848,0.9454653749636948
Sugarcane,2007,Rabi,Rajasthan,85.83905130918879,276.80824700424466,5636.011542369227,292.32534503190743,976.504900761146,83.82225428011033,65.65789645168073,0.1845388313361631
Cotton,2014,Rabi,Andhra Pradesh,142.32187475754796,837.6035223194993,30753.632682474316,1312.3815990782268,5846.412518704861,832.0723902680737,216.0850729015802,0.5584023482129996
Wheat,2015,Kharif,Uttar Pradesh,496.90156559609875,877.3701305984182,58510.57784153451,6814.64024431075,5148.360100142961,2558.228194013525,117.75084220421681,0.5849134203989454
Soybean,2015,Whole Year,Gujarat,570.1170542942933,1166.1004489512727,77869.74826682507,4926.16012639876,6341.667992762462,3615.493075346139,136.5855444601888,0.7774002993008484
Wheat,2005,Whole Year,Punjab,8195.89588575176,1155.572178478161,939042.3297655703,18930.231939073907,5972.873043616486,48953.04560429394,114.57470212598214,0.7703814523187741
Rice,2020,Rabi,Karnataka,57.518242913829056,1230.098275877403,27130.696666736298,2815.4020382805747,7034.841507497128,404.6317226885072,471.6885511850935,0.820065517251602
Groundnut,2008,Rabi,Gujarat,271.36963284125153,983.0944100078561,38618.85899822146,3088.2117490831465,4146.16622692049,1125.1436066982105,142.31090853416566,0.6553962733385708
Sugarcane,2019,Kharif,Gujarat,107.6475168099811,624.9617440353146,54178.373384197446,1996.790342500379,4441.566682951595,478.1236241656838,503.29422349642175,0.41664116269020973
Cotton,2008,Whole Year,Andhra Pradesh,372.63512590576187,1455.6309405726229,235160.26365375257,5411.971092471561,11015.025831777599,4104.585537679664,631.0737966050569,0.9704206270484153
Wheat,2005,Whole Year,Punjab,1286.6389124972948,256.3242555808532,163510.01017606008,8036.229730098819,1739.3669806641658,2237.9372404354453,127.08306004727947,0.17088283705390214
Sugarcane,2013,Kharif,Maharashtra,688.5126249142644,1401.565735948316,426821.3347628416,48140.627555185405,9631.551887579648,6631.445072115402,619.9179496759273,0.9343771572988773
Rice,2007,Kharif,Tamil Nadu,57.447678298548134,1564.8417125435824,4586.487638563506,519.8743239789221,4421.828908104186,254.02380460398962,79.8376500914123,1.0432278083623883
Groundnut,2009,Rabi,Gujarat,556.4565270767112,2101.5359043112485,113000.3195236226,5774.3557229824455,12000.0,6677.478324920534,203.07124460783757,1.401023936207499
Maize,2020,Rabi,Bihar,19.37491228714521,710.613546542185,1484.388644110284,153.7724201824964,2032.85160478147,39.38632153542336,76.61395427813835,0.47374236436145667
Soybean,2010,Kharif,Uttar Pradesh,14.070730171134286,797.9139686965623,4203.28420783471,269.7858311119115,4388.284390406231,61.74636557160658,298.72537933089154,0.5319426457977082
Sugarcane,2012,Kharif,Maharashtra,181.47888785124962,1073.9975846322473,24315.701618112147,2077.3991999006307,9057.214181375255,1643.6931566665476,133.9863931612953,0.7159983897548315
Sugarcane,2010,Whole Year,Punjab,509.18747504171415,1040.4311765945338,96835.75860960751,5175.32781542359,6841.798115328083,3483.757907089065,190.17702389807297,0.6936207843963559
Maize,2007,Kharif,Karnataka,371.60676938064853,1425.5804320115226,11568.261284980212,828.2558066548403,1535.178574228801,570.4827503915549,31.13038361561836,0.9503869546743484
Sugarcane,2010,Kharif,Rajasthan,2408.9491191337165,1285.1088528255432,72678.6450481271,3588.7221127891826,2678.9178087174714,6453.3766955415795,30.170269878619564,0.8567392352170288
Rice,2005,Whole Year,Maharashtra,278.9945868201814,891.6530216367968,13430.696926428072,350.69478639471697,2089.8332590240634,583.0521666244916,48.13963266995024,0.5944353477578646
Rice,2008,Kharif,Karnataka,215.24341683983178,1005.8615644216786,60250.667372118165,2044.7762209579191,6197.40237275559,1333.9500622431938,279.9187462116542,0.670574376281119
Maize,2010,Rabi,Andhra Pradesh,978.7061148444395,1469.9943530933556,217194.10955364036,10657.160990779737,8907.326868205053,8717.655272830456,221.919640900744,0.9799962353955703
Soybean,2020,Rabi,Madhya Pradesh,156.1849344251558,480.2118405163501,45460.41163039804,5347.298120136816,3114.8344446119936,486.4902134769408,291.0678408113862,0.3201412270109001
Cotton,2011,Whole Year,Tamil Nadu,390.13700187994976,944.8355339132196,32869.15169042595,3831.465472787196,1281.226041546882,499.8536865796165,84.25028011195978,0.6298903559421464
Wheat,2015,Kharif,Andhra Pradesh,419.37745988485386,1299.6254861929142,75579.48039370637,7767.026144464037,5870.754042904358,2462.061918121966,180.21827022953929,0.8664169907952761
Cotton,2017,Rabi,Punjab,76.23939552335402,569.9990680013575,7000.3464940875,302.7692218462121,1687.2105198663478,128.63191015525425,91.82059283173514,0.37999937866757166
Sugarcane,2015,Rabi,Madhya Pradesh,389.5375052046497,200.0,172776.536614014,11085.379572695396,4661.195250743623,1815.7103692464323,443.54275084049516,0.13333333333333333
Wheat,2014,Rabi,Karnataka,3367.858341568547,1700.9594040758034,318504.0800142082,20377.34443823605,7205.974784009274,24268.702285458243,94.57169741464485,1.1339729360505355
Potato,2007,Rabi,Madhya Pradesh,957.1686920472719,1040.7870591138194,321685.2043837821,18882.060822714924,8078.011866808852,7732.020052895769,336.0799481392722,0.693858039409213
Maize,2013,Kharif,Rajasthan,89.37603272834063,484.0948815628576,11289.72039781181,276.46301753940804,1657.2653057631012,148.11979820742638,126.31709031130339,0.32272992104190507
Maize,2016,Kharif,Bihar,4049.6313394679,1464.1886864910862,2000000.0,100000.0,6191.85786406005,25074.741655828348,493.8721163351105,0.9761257909940575
Soybean,2016,Kharif,Bihar,559.5448038673136,956.2613293636336,78595.74334992417,2144.1861315827105,3307.846718168887,1850.8884431409467,140.4637176624766,0.6375075529090891
Wheat,2011,Kharif,Andhra Pradesh,407.1165318773269,584.3333001414342,45199.69266719834,4528.641644597587,3193.1669734888264,1299.9910639519912,111.02396765557532,0.3895555334276228
Rice,2018,Rabi,Andhra Pradesh,217.74706339576446,1216.377933465274,14103.03338350022,1257.0134390492153,4002.602623468536,871.5549672004564,64.76796133809329,0.8109186223101827
Wheat,2005,Whole Year,Punjab,555.1546798209761,1073.198931995032,381521.15532369824,21088.086136480404,6329.307771180649,3513.744829198209,687.2339713442199,0.7154659546633546
Sugarcane,2006,Whole Year,Punjab,279.8186060215725,774.0650335256698,121331.42851857442,10278.426740389523,3579.5764984564653,1001.6321059456698,433.6074367735947,0.5160433556837799
Rice,2005,Rabi,Uttar Pradesh,250.5286655103556,703.6742566377218,72556.75581347407,3141.9760343106245,3933.2462580176907,985.3909361447719,289.6145862816442,0.4691161710918145
Groundnut,2015,Rabi,Rajasthan,208.56888362593486,588.2371900838887,41992.64463807056,1953.708064556311,5203.937978766141,1085.3795346898578,201.3370542529428,0.3921581267225924
Groundnut,2013,Whole Year,Punjab,787.2298963682058,1380.9984609661,70137.89425328876,3606.02422421855,3321.6589708464935,2614.9092473900064,89.09455113031382,0.9206656406440668
Potato,2013,Whole Year,Gujarat,689.1973457834985,488.23958502973994,146599.18063982384,14616.108363891919,2375.0902120062656,1636.9058701110848,212.7100191791451,0.3254930566864933
Groundnut,2011,Rabi,Rajasthan,204.53251157980603,691.1220387844463,19344.63016219566,794.4672215551525,2085.8443948242443,426.6229928380632,94.57973215494215,0.46074802585629754
Maize,2014,Rabi,Uttar Pradesh,39.53627084179154,1095.5194326148037,7017.0415354314555,535.2467555716922,4906.462658522765,193.98323654249262,177.48364694057437,0.7303462884098691
Wheat,2007,Kharif,Bihar,255.51452886231198,1706.497479292314,83071.42576732878,3326.737416792075,8474.267774259,2165.2985377928617,325.1142944286081,1.137664986194876
Groundnut,2017,Kharif,Maharashtra,103.39414839051938,1109.8049939364403,21004.095536357767,1018.7772414719933,3141.183866718577,324.780030837406,203.14588265696975,0.7398699959576268
Cotton,2019,Whole Year,Uttar Pradesh,138.61562518420766,1314.6779611253771,23449.561460720328,1021.1845344880684,9127.65885298236,1265.2361383743178,169.16968364538974,0.8764519740835848
Soybean,2009,Rabi,Uttar Pradesh,210.64559945434013,1095.9940498835886,101073.5573175254,8540.762805530245,3281.512181593961,691.2361006085794,479.82752822441114,0.7306626999223924
Cotton,2019,Whole Year,Andhra Pradesh,68.55393529112945,1457.896590569423,3511.508378895757,255.19147776425416,4098.546128172196,280.9714660584259,51.22256459798201,0.9719310603796154
Groundnut,2008,Kharif,Tamil Nadu,35.43295124737158,1921.9032241759069,1341.3522102481415,123.5786645660139,2171.9697052632587,76.95929667736105,37.856067954476224,1.2812688161172712
Potato,2020,Kharif,Madhya Pradesh,347.3621306954624,853.0234910759182,23069.852275735262,968.803306343647,2098.663966020132,728.9963868505426,66.4144137691306,0.5686823273839454
Soybean,2011,Whole Year,Bihar,252.69808522749406,1056.3183681035282,49504.642969267356,1035.3823588662533,6339.864295964993,1602.0715681925085,195.90430582289648,0.7042122454023522
Sugarcane,2018,Kharif,Karnataka,241.3647091057687,1128.087611760523,60633.51609355349,5338.839100912497,7058.04964976947,1703.5641005706807,251.2111912225876,0.7520584078403487
Cotton,2013,Rabi,Karnataka,451.6555836555768,1288.4145295576375,26311.845194995858,828.438861495409,2226.903435347931,1005.7933708366788,58.25643731011799,0.8589430197050917
Potato,2016,Whole Year,Punjab,110.89175588155155,1109.5867394491356,335471.375688521,14972.262761447864,6345.08936044245,703.6181004048142,3025.2147512828005,0.7397244929660904
Wheat,2006,Rabi,Bihar,364.66098629266713,805.3165003353338,70066.7968322312,3543.1808905373173,8760.554901195055,3194.6325907408477,192.14228959496495,0.5368776668902225
Wheat,2017,Rabi,Gujarat,1217.928142089795,1046.8068631923343,205633.26682542491,19469.400727491866,6485.11857334213,7898.408415262602,168.83858720317184,0.6978712421282228
Cotton,2012,Kharif,Punjab,180.25145909159139,2144.2525541391406,7417.455209758452,612.6015513657774,2126.114190562174,383.2351850441696,41.15059732187473,1.429501702759427
Groundnut,2020,Rabi,Punjab,2390.506418729117,1191.2476974557883,91043.46471877546,3498.4856712984147,1626.645826670405,3888.507289654534,38.08542993462347,0.7941651316371922
Potato,2019,Whole Year,Uttar Pradesh,259.82109877507077,200.0,7565.729180752602,603.6603091772585,530.3902261838673,137.8065713466507,29.118994632927464,0.13333333333333333
Wheat,2013,Rabi,Bihar,87.98311400593214,872.2977092728072,35039.01868069478,3182.061456551624,4565.012396755512,401.6440061422337,398.2470849841974,0.5815318061818715
Sugarcane,2014,Rabi,Madhya Pradesh,678.3211374881803,1056.0278083743021,260337.6914768129,15331.21382915458,9326.29820348443,6326.2252059415305,383.7971089045552,0.7040185389162015
Rice,2018,Rabi,Punjab,213.77570652381567,986.7415014465696,25803.998055716784,1150.7368126515928,4366.68872292682,933.4919669132594,120.70594210779554,0.6578276676310464
Groundnut,2014,Rabi,Tamil Nadu,865.2864373121602,1019.2027340288281,37645.3290775504,3308.9595739874994,2013.4415568867182,1742.2036714947576,43.50620494467486,0.6794684893525521
Potato,2013,Rabi,Rajasthan,401.8245483371556,1178.8201568305235,43924.94906084625,3561.835466010375,866.5017917924996,348.1816911203572,109.31375209060276,0.7858801045536823
Sugarcane,2018,Kharif,Gujarat,165.10889684094303,1278.8752062643898,65115.88418349649,1809.6495924171445,8783.402306586839,1450.2178653507474,394.3814381258062,0.8525834708429265
Potato,2014,Whole Year,Gujarat,1518.1047025834625,1166.4763827307913,125676.04223049735,10892.086706632956,2161.8859250547084,3281.969189274552,82.7848316500343,0.7776509218205275
Soybean,2018,Kharif,Punjab,134.3911469238323,1477.7810453265747,7732.039867070847,532.3648105875736,1829.2762976669183,245.8385396840388,57.533848352771834,0.9851873635510499
Sugarcane,2011,Whole Year,Tamil Nadu,18.197008407953675,377.0926682113253,1553.167178347453,148.07413728331514,694.584546440801,12.639360831617946,85.3528856791968,0.25139511214088356
Groundnut,2019,Whole Year,Rajasthan,703.9417456128356,936.3042529306103,101080.31528306735,3949.385231983797,4106.435879510355,2890.691641269699,143.59187519852105,0.6242028352870735
Soybean,2013,Whole Year,Maharashtra,372.3813239716731,1245.4202711146888,72648.9699117306,3328.895075717807,6773.51524576354,2522.33057515974,195.0929470277542,0.8302801807431259
Groundnut,2013,Whole Year,Andhra Pradesh,1141.916220316265,1165.2733588437711,24067.16904856824,1788.943334781434,2197.872503917736,2509.7862624107865,21.076125043484012,0.7768489058958474
Wheat,2018,Whole Year,Andhra Pradesh,84.94392814835261,756.4652679774466,10865.334633042587,740.7262911113414,2754.444706940015,233.9733532749228,127.91184573035675,0.5043101786516311
Rice,2007,Rabi,Andhra Pradesh,181.8928925021861,810.6473657115215,16713.079600619436,979.9971121513979,3510.8073610987685,638.590905928222,91.88418178801884,0.5404315771410143
Groundnut,2008,Kharif,Uttar Pradesh,158.848333781136,671.2249794015349,17560.633233698347,1661.2944061561545,3257.8642418515415,517.5063065032613,110.54968482007304,0.4474833196010233
Groundnut,2020,Kharif,Gujarat,750.3310358621648,1489.4999228519787,193921.84440723518,14830.203373211358,12000.0,9003.972430345977,258.4483849643912,0.9929999485679858
Wheat,2006,Rabi,Karnataka,534.3335214578572,216.55353546396498,28234.33410430012,2570.091964858721,770.8894339397253,411.91206589166757,52.840282277755165,0.1443690236426433
Maize,2014,Whole Year,Karnataka,316.6384069901653,473.30994863691683,43517.72954268467,1537.2853909814542,2180.9504229879612,690.5726676594353,137.43667407989554,0.3155399657579446
Wheat,2007,Kharif,Uttar Pradesh,319.09652549930723,1238.3890428436378,52464.07238511931,4873.850916144404,11696.129269795554,3732.194211782511,164.41442696070098,0.8255926952290918
Soybean,2015,Rabi,Punjab,61.48754324233284,1294.4288353947218,12748.13692627046,843.3250902639168,7190.4335307777055,442.1220926548142,207.32877350503156,0.8629525569298145
Wheat,2015,Rabi,Bihar,615.4899173552302,337.0104923203015,145899.25643323406,3410.656799431333,2394.2253844189463,1473.6215839858116,237.04572945754407,0.2246736615468677
Wheat,2009,Kharif,Bihar,630.7724807513684,1331.8978877042725,137915.6567029101,5992.318800129511,8774.523006963065,5534.72764451205,218.6456462695181,0.8879319251361817
Rice,2009,Kharif,Andhra Pradesh,3825.0568524755818,1131.227085250089,938268.0650370688,21182.00128481826,3268.6863675240447,12502.911188691365,245.29519461385794,0.7541513901667259
Wheat,2010,Whole Year,Bihar,430.49769485367267,1282.0482622219,25713.61212729648,1689.061667478098,2565.2294913923906,1104.3253828150832,59.72996472382182,0.8546988414812666
Potato,2017,Whole Year,Punjab,522.6700698312694,1082.603908414922,285707.6865054859,15024.788976825232,5359.332143783688,2801.1625058403865,546.6310450830277,0.7217359389432814
Groundnut,2011,Kharif,Maharashtra,434.03334076753407,1241.462126211042,17409.482298298284,2067.2882093431836,1317.9085979045178,572.0162715747546,40.11093310829941,0.827641417474028
Potato,2011,Whole Year,Uttar Pradesh,106.05462369316503,1257.0126383024651,14098.509568191168,1506.4315516567988,4611.189722619598,489.03799081021145,132.93630279600703,0.8380084255349768
Rice,2005,Rabi,Maharashtra,1095.8457469544517,1262.3596868283644,82718.27796383257,8484.172732526793,1617.5687429077,1772.6058273218619,75.48350504048697,0.8415731245522429
Cotton,2020,Whole Year,Gujarat,228.8586550765323,1159.8295697219116,6605.193461506548,463.1010445415218,974.8726041631074,223.10803305972541,28.861453630834784,0.7732197131479411
Maize,2018,Whole Year,Bihar,194.1147301761085,1011.4971712197637,11519.950052387803,1160.1597690904969,2827.717806221314,548.9016789688278,59.346088995597874,0.6743314474798424
Potato,2020,Rabi,Rajasthan,208.14267231766655,1014.1611098073967,19837.90236022815,926.1714481320274,2540.8101794428917,528.8510206011734,95.30915568313459,0.6761074065382644
Rice,2006,Whole Year,Andhra Pradesh,226.07519609164132,1153.5747916107268,111223.58710464674,8460.216234313115,6374.9331204913715,1441.2142552861858,491.9760726849548,0.7690498610738179
Soybean,2016,Rabi,Uttar Pradesh,136.49788139646395,1421.4363532119314,81067.58056919478,4806.643270694204,6131.512024786472,836.9384011402964,593.9109071863944,0.9476242354746209
Cotton,2013,Whole Year,Andhra Pradesh,316.8049661592831,1934.1334507421727,49501.488786539456,1838.197746921453,9692.119041243743,3070.511444872967,156.25225004096404,1.2894223004947818
Rice,2014,Kharif,Bihar,217.90731638142253,1287.8107372362947,6849.3746653653225,186.72315302530546,1819.758964997713,396.53879252368665,31.432513506688565,0.8585404914908631
Rice,2006,Whole Year,Madhya Pradesh,196.75292023835777,1219.833412750472,5793.64997015038,439.28519118709653,2619.3715026940454,515.3689923441889,29.44632264228465,0.8132222751669813
Maize,2010,Kharif,Bihar,440.4469231415611,1596.943416158725,119432.80389535359,3554.7876427730353,12000.0,5285.363077698734,271.162761323156,1.0646289441058168
Groundnut,2015,Kharif,Uttar Pradesh,267.98913145728307,1228.4068708684233,94150.28095396888,8643.02494695987,6384.1201176763425,1710.8748054550506,351.32126606028515,0.8189379139122822
Potato,2015,Kharif,Karnataka,125.84322227482305,572.8605972892974,11131.273502435479,1248.3372361061083,977.7167741339246,123.03902932915842,88.45350032540027,0.3819070648595316
Soybean,2020,Kharif,Uttar Pradesh,97.8808864967625,720.0011879574519,4307.81525736876,155.98862242019084,1381.4001655277389,135.21267280862955,44.0107911927345,0.4800007919716346
Sugarcane,2005,Kharif,Tamil Nadu,275.3607345828758,1873.013853842936,63959.89038601086,4291.315793726014,12000.0,3304.3288149945097,232.2767277727491,1.2486759025619574
Potato,2007,Rabi,Rajasthan,99.88722435634028,728.9549694998127,4593.4490560909335,431.2213268372804,1070.3767996817155,106.91696753562903,45.98635196533386,0.4859699796665418
Sugarcane,2006,Rabi,Bihar,91.62149425018436,1306.5662960911327,6930.1395053948,337.3866767717993,4777.97063712399,437.76480925680534,75.63879591912304,0.8710441973940884
Rice,2007,Rabi,Tamil Nadu,93.18883462128093,605.0822479916775,21989.914086851342,2464.55154983195,5488.997233338422,511.5132554142428,235.97155363320368,0.403388165327785
Wheat,2009,Kharif,Karnataka,332.28122678082644,1627.9321843771327,8124.575761886128,884.3320897242315,2527.368571434606,839.7971294435957,24.45090214875461,1.0852881229180884
Soybean,2015,Whole Year,Punjab,1024.798170347694,842.9235141556841,285975.1978663126,8686.621198254894,7515.523013549973,7701.894233492,279.05514094476456,0.5619490094371227
Cotton,2014,Rabi,Punjab,371.412304297204,1087.250791497729,316264.70326117764,7191.852126517701,4686.903968215416,1740.773802854597,851.5191866344383,0.724833860998486
Wheat,2020,Whole Year,Rajasthan,709.2343833549805,947.2915735266428,128968.13799852498,15172.565998242284,7261.796541256238,5150.315791987198,181.8413503705937,0.6315277156844286
Wheat,2010,Whole Year,Gujarat,225.05789879040444,1277.189984532876,32344.600799065352,3740.572301031145,4409.359479537142,992.3611794761805,143.7167989788608,0.851459989688584
Potato,2013,Kharif,Rajasthan,290.2289925400518,1127.1952727534942,52033.26354891788,3237.955085987513,6423.101507678743,1864.1702795560893,179.28347920560435,0.7514635151689961
Soybean,2016,Kharif,Rajasthan,1778.623096432104,1459.4838618350832,256546.98729305138,6428.126592551962,6471.639232620232,11510.607010914482,144.23909585323696,0.9729892412233888
Groundnut,2015,Kharif,Rajasthan,661.4576663954608,1344.8700999837902,53004.55698068524,4340.4135895616955,3325.783742400174,2199.865153183982,80.13295434238084,0.8965800666558601
Rice,2019,Rabi,Rajasthan,753.2762886428428,1176.8241757049282,28647.957303819683,1413.519168974331,1086.7335217649984,818.6105940189041,38.03114174141061,0.7845494504699521
Rice,2019,Kharif,Rajasthan,178.20854107469268,1343.1240204840772,15667.681098934794,1780.9813256586517,3674.27546858118,654.7872707623849,87.91767781976279,0.8954160136560514
Rice,2020,Rabi,Maharashtra,243.15003189331236,1365.1662613414576,43252.30559969008,4302.142155082476,6009.019717889713,1461.0933360524266,177.88319936831437,0.910110840894305
Rice,2014,Rabi,Karnataka,398.1374703913386,871.1433735969141,27674.9038236443,2351.2426265059066,3002.3618670127134,1195.3527589318583,69.51092494871682,0.5807622490646094
Potato,2016,Rabi,Uttar Pradesh,118.19288224952068,836.8308878394249,4345.332761867642,210.533044185146,987.341379954313,116.69672346101937,36.76475841154355,0.5578872585596166
Sugarcane,2016,Rabi,Bihar,14.356246257257947,1748.4427534524239,1624.7535650222692,146.43393374904866,7879.41414113302,113.11880977302627,113.1739826628328,1.165628502301616
Rice,2017,Kharif,Tamil Nadu,393.76739461127437,1367.8274144146867,18607.1289838819,910.2017034410458,2299.9584092020305,905.6486305057748,47.25411305893111,0.9118849429431245
Sugarcane,2008,Rabi,Rajasthan,775.6022199963998,1231.9797844176733,179070.41117214208,4255.267803931722,9296.215435188407,7210.165329096926,230.87918852652754,0.8213198562784488
Sugarcane,2011,Kharif,Gujarat,261.4497500330244,689.2444334994971,2072.123213626198,146.79637543436723,576.7270368234521,150.7851396147784,7.925512314945655,0.4594962889996647
Groundnut,2010,Kharif,Andhra Pradesh,119.69071863756206,245.28863135210156,5903.758007086159,406.582689565272,722.5874297943777,86.48700875055799,49.32511120568547,0.16352575423473437
Rice,2006,Rabi,Bihar,164.54179740000365,918.299124415136,90509.35652524843,8716.105094857514,5072.31994347436,834.6086404871561,550.0690885563793,0.6121994162767573
Maize,2014,Kharif,Andhra Pradesh,21.45745958902559,846.303397530977,2458.309006728146,261.97557032268816,2527.7768223461976,54.23966901556905,114.56663807422233,0.5642022650206513
Cotton,2015,Whole Year,Tamil Nadu,164.0430371698681,910.353544202118,26298.250971125584,1458.1551471262412,2950.9554285367685,484.0836910500811,160.3131191962357,0.606902362801412
Wheat,2015,Kharif,Tamil Nadu,64.19326068999099,1433.785397730794,9878.513063331115,641.5827615577945,5205.571636197788,334.1626170828676,153.88707408145996,0.9558569318205294
Sugarcane,2015,Kharif,Bihar,105.68152109541514,1737.3341439439587,7275.59483783013,487.7561832444882,5137.8783833214175,542.9788027526598,68.84453178206358,1.1582227626293058
